	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	B13	B14	B15	B16	B18	B19	B20	B21	B22	B23	B24	B25	D01	D02	D03	D04	D05	D07	D08	D09	D10	D11	D12	D13	D14	D15	D16	D17	D18	D19	D20	D22	D23	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	E13	E14	E15	E16	E17	E18	E19	E20	E21	E22	E23	E24	E25	F01	F02	F03	F04	F05	F06	H2_1	H2_2	H2_3	H2_4	H2_5	H2_6	I1_1	I1_2	I1_3	I1_4	I1_5	I1_6	N01	N02	N03	N04	N05	N06	N07	N08	N09	N10	N11	N12	N13	N14	N15	N16	N18	N19	N20
B11	0.8789924694884446	0.8534146974811737	0.8536743702934303	0.823682160477798	0.7808361464554661	0.7131913788626331	0.6554141781355493	0.6670994546870943	0.5375227213710725	0.5031160737470787	0.0	0.6826798234224877	0.7442222799272916	0.7222799272916126	0.7933004414437809	0.8139444300181771	0.8597766813814594	0.8588678265385614	0.8635419371591795	0.8923656193196572	0.8854842897948585	0.9279407945988055	0.9709166450272656	0.9771487925214231	0.8608153726304856	0.8252401973513374	0.8388730199948066	0.777070890677746	0.7618800311607374	0.6512594131394444	0.611010127239678	0.6902103349779278	0.60633601661906	0.6128278369254739	0.6400934822124124	0.6639833809400156	0.6450272656452869	0.8361464554661127	0.7673331602181251	0.7992729161256816	0.8365359646844975	0.837704492339652	0.8732796676188003	0.8771747598026487	0.9252142300701116	0.8528953518566607	0.8358867826538562	0.8327707089067775	0.8282264346922877	0.7407166969618281	0.7300701116593092	0.6934562451311348	0.5998441963126461	0.5954297585042846	0.5756946247727863	0.5895871202285121	0.7251363282264347	0.7304596208776941	0.7450012983640613	0.8094001558036874	0.8510776421708647	0.7943391326928071	0.856790444040509	0.8782134510516749	0.8588678265385614	0.8776941054271618	0.9549467670734874	0.9493638016099715	0.9436509997403272	0.9310568683458842	0.8121267203323812	0.6271098415995845	0.7533108283562711	0.8595170085692028	0.9218384835107765	0.9581926772266943	0.7522721371072448	0.5956894313165412	0.6843676967021552	0.8704232666839782	0.9605297325370034	0.9697481173721111	0.7939496234744222	0.5510257076084134	0.7903142041028305	0.8826278888600364	0.9043105686834588	0.8918462736951441	0.8534146974811737	0.8538042066995586	0.8430277849909115	0.7908335497273435	0.7473383536743703	0.6725525837444819	0.6263308231628149	0.6467151389249546	0.7048818488704233	0.8431576213970398	0.8240716696961828	0.8387431835886783	0.8548428979485848	0.9379381978706829	0.8791223058945729	0.8965203843157621	0.9293689950662166	0.9191119189820826	0.9006751493118671
B12	0.910932225396001	0.9047000779018437	0.9040508958712022	0.8858737990132434	0.8525058426382758	0.8106985198649701	0.795247987535705	0.7903142041028305	0.7296806024409245	0.6817709685795897	0.6826798234224877	0.0	0.5910153206959231	0.6284082056608673	0.67346143858738	0.7185146715138925	0.7930407686315243	0.7849909114515711	0.8106985198649701	0.8244611789145676	0.8290054531290574	0.8892495455725785	0.950532329265126	0.9553362762918722	0.9067774603998962	0.8813295247987536	0.8849649441703453	0.8491300960789405	0.8431576213970398	0.7823941833290055	0.7568164113217346	0.8021293170605037	0.7631783952220202	0.7283822383796417	0.7424045702414958	0.743443261490522	0.7109841599584523	0.8247208517268242	0.726694365099974	0.7424045702414958	0.7904440405089587	0.7860296027005973	0.8388730199948066	0.8405608932744741	0.8989872760321994	0.9054790963386133	0.8953518566606077	0.8914567644767593	0.8874318358867826	0.8278369254739029	0.8249805245390808	0.7987535705011686	0.7455206439885744	0.7461698260192158	0.7270838743183589	0.670215528434173	0.6852765515450532	0.683329005453129	0.66515190859517	0.7422747338353675	0.7861594391067255	0.7321474941573617	0.811607374707868	0.8025188262788886	0.7920020773824981	0.8410802388989873	0.9127499350817969	0.9018436769670215	0.9057387691508699	0.8924954557257855	0.87405868605557	0.7475980264866269	0.7192936899506621	0.8136847572059206	0.9084653336795637	0.9544274214489743	0.8269280706310049	0.7244871461957934	0.679563749675409	0.8335497273435472	0.9315762139703972	0.9478057647364321	0.8597766813814594	0.6909893534146975	0.7342248766554141	0.8305634900025968	0.8622435730978967	0.8596468449753311	0.9023630225915347	0.9045702414957154	0.8944430018177096	0.8545832251363282	0.8454946767073488	0.78732796676188	0.7524019735133731	0.7664243053752272	0.7051415216826799	0.807322773305635	0.7874578031680083	0.8286159439106725	0.8483510776421709	0.8926252921319138	0.8636717735653077	0.8570501168527656	0.8752272137107245	0.8561412620098676	0.8560114256037393
B13	0.9228771747598027	0.9262529213191378	0.9311867047520125	0.9139184627369514	0.8875616722929109	0.8532848610750454	0.8392625292131913	0.8451051674889639	0.7698000519345625	0.7543495196052973	0.7442222799272916	0.5910153206959231	0.0	0.5768631524279408	0.5885484289794859	0.6249026226954038	0.7112438327707089	0.7400675149311867	0.762139703972994	0.7864191119189821	0.7892755128538043	0.8487405868605556	0.9284601402233186	0.9375486886522981	0.9293689950662166	0.9108023889898728	0.917943391326928	0.8792521423007011	0.8796416515190859	0.8182290314204103	0.8056349000259673	0.8557517527914827	0.7895351856660607	0.7614905219423527	0.7710984159958453	0.7639574136587899	0.725266164632563	0.8177096857958972	0.6803427681121786	0.6346403531550247	0.7239678005712802	0.7166969618280966	0.7531809919501429	0.7931706050376526	0.8539340431056869	0.9292391586600883	0.9210594650740067	0.9152168267982342	0.9111918982082576	0.8610750454427422	0.8626330823162814	0.845624513113477	0.7904440405089587	0.7799272916125681	0.7643469228771748	0.6733316021812517	0.6451571020514152	0.5997143599065178	0.5807582446117892	0.66515190859517	0.7314983121267203	0.6459361204881849	0.7618800311607374	0.7704492339652038	0.7618800311607374	0.8200467411062062	0.8963905479096339	0.8943131654115815	0.8780836146455466	0.8747078680862114	0.9037912230589458	0.8004414437808361	0.6260711503505583	0.7514931186704752	0.8737990132433134	0.9368995066216567	0.8691249026226954	0.7748636717735653	0.658140742664243	0.7531809919501429	0.9074266424305375	0.9333939236561932	0.8884705271358089	0.7400675149311867	0.6484030122046222	0.7787587639574136	0.841859257335757	0.8621137366917684	0.9226175019475461	0.9279407945988055	0.9207997922617502	0.8844455985458323	0.8780836146455466	0.8229031420410283	0.8034276811217865	0.807842118930148	0.6911191898208258	0.7522721371072448	0.7433134250843937	0.8032978447156582	0.8364061282783692	0.8713321215268761	0.847442222799273	0.846533367956375	0.843287457803168	0.8323811996883926	0.8513373149831213
B14	0.8971695663464035	0.8917164372890158	0.8957413658789924	0.8793819787068294	0.8517268242015061	0.823682160477798	0.7971955336276292	0.8145936120488185	0.7760321994287198	0.7191638535445339	0.7222799272916126	0.6284082056608673	0.5768631524279408	0.0	0.6042586341210076	0.6319137886263309	0.7465593352376007	0.7570760841339912	0.7517527914827318	0.8374448195273955	0.8199169047000779	0.8837964165151908	0.9457283822383796	0.9532588937938198	0.8996364580628409	0.8793819787068294	0.8857439626071151	0.8584783173201765	0.8486107504544275	0.8097896650220722	0.7808361464554661	0.8175798493897689	0.7974552064398858	0.7443521163334199	0.7586341210075305	0.7530511555440146	0.7166969618280966	0.8238119968839263	0.6759283303038172	0.6824201506102311	0.7586341210075305	0.7399376785250584	0.8025188262788886	0.8075824461178914	0.8721111399636458	0.8937938197870683	0.8874318358867826	0.8839262529213191	0.8808101791742404	0.830693326408725	0.8290054531290574	0.8216047779797455	0.7804466372370813	0.7816151648922358	0.7457803168008309	0.6995585562191639	0.6565827057907037	0.6517787587639574	0.622695403791223	0.6928070631004933	0.7348740586860556	0.6528174500129836	0.7695403791223059	0.8238119968839263	0.7860296027005973	0.8310828356271098	0.9280706310049338	0.9279407945988055	0.9115814074266424	0.8909374188522462	0.8714619579330044	0.777070890677746	0.6791742404570241	0.7778499091145157	0.891326928070631	0.9406647623993768	0.8380940015580369	0.7473383536743703	0.6880031160737471	0.7874578031680083	0.9285899766294469	0.9501428200467411	0.856790444040509	0.7157881069851987	0.6821604777979745	0.8175798493897689	0.8553622435730979	0.8648403012204622	0.8980784211893015	0.9026226954037913	0.8871721630745261	0.8600363541937159	0.8501687873279667	0.8064139184627369	0.7842118930148013	0.7744741625551804	0.6934562451311348	0.7964165151908595	0.7695403791223059	0.8084913009607894	0.8271877434432615	0.8888600363541937	0.8490002596728122	0.8587379901324331	0.8699039210594651	0.8650999740327188	0.8565307712282524
B15	0.896909893534147	0.8944430018177096	0.8937938197870683	0.8830173980784212	0.8737990132433134	0.8486107504544275	0.8329005453129057	0.8415995845235004	0.8122565567385095	0.78732796676188	0.7933004414437809	0.67346143858738	0.5885484289794859	0.6042586341210076	0.0	0.5323292651259414	0.6347701895611529	0.6410023370553103	0.670215528434173	0.7109841599584523	0.7178654894832511	0.8010906258114775	0.8956115294728642	0.9074266424305375	0.8957413658789924	0.8792521423007011	0.8861334718254998	0.8708127759023631	0.8706829394962348	0.8522461698260192	0.8235523240716697	0.8469228771747598	0.83861334718255	0.8109581926772267	0.8217346143858738	0.7988834069072968	0.7690210334977928	0.8495196052973254	0.7338353674370294	0.6625551804726045	0.7128018696442483	0.694494936380161	0.7500649182030641	0.7427940794598805	0.8200467411062062	0.8954816930667359	0.8884705271358089	0.8857439626071151	0.8915866008828875	0.857309789665022	0.8506881329524799	0.8545832251363282	0.8149831212672033	0.832121526876136	0.8178395222020255	0.7603219942871982	0.715917943391327	0.6645027265645287	0.6423007011165931	0.6387951181511295	0.6480135029862374	0.6173721111399636	0.7034536484030122	0.734614385873799	0.7051415216826799	0.7666839781874838	0.8744481952739548	0.8765255777720072	0.8528953518566607	0.8258893793819787	0.8775642690210335	0.8229031420410283	0.6843676967021552	0.7089067774603999	0.8475720592054012	0.9326149052194235	0.8534146974811737	0.8118670475201246	0.7092962866787847	0.7213710724487146	0.855881589197611	0.8941833290054532	0.8610750454427422	0.7626590495975072	0.6238639314463775	0.7048818488704233	0.7695403791223059	0.7879771487925215	0.8893793819787068	0.8983380940015581	0.8869124902622696	0.8796416515190859	0.8732796676188003	0.8454946767073488	0.8293949623474423	0.8358867826538562	0.7481173721111399	0.7431835886782654	0.7087769410542716	0.769150869903921	0.7694105427161776	0.8327707089067775	0.7903142041028305	0.7991430797195533	0.8051155544014542	0.8049857179953259	0.8051155544014542
B16	0.8860036354193715	0.87405868605557	0.8830173980784212	0.8770449233965204	0.8712022851207478	0.857309789665022	0.8414697481173721	0.8531550246689171	0.84237860296027	0.7947286419111919	0.8139444300181771	0.7185146715138925	0.6249026226954038	0.6319137886263309	0.5323292651259414	0.0	0.569981822903142	0.5994546870942612	0.6433393923656193	0.7226694365099974	0.6928070631004933	0.7917424045702415	0.892235782913529	0.9070371332121527	0.883406907296806	0.8732796676188003	0.8837964165151908	0.8723708127759023	0.872240976369774	0.8632822643469229	0.8277070890677746	0.8551025707608413	0.8586081537263048	0.8403012204622176	0.8340690729680602	0.7981043884705271	0.7795377823941834	0.8515969877953778	0.7344845494676707	0.653466632043625	0.6864450792002077	0.636198390028564	0.7085172682420151	0.7116333419890938	0.8112178654894833	0.8774344326149052	0.8748377044923397	0.8806803427681121	0.888081017917424	0.8596468449753311	0.8545832251363282	0.8601661905998442	0.828356271098416	0.8528953518566607	0.836276291872241	0.7687613606855362	0.737860296027006	0.6938457543495196	0.6652817450012983	0.6350298623734095	0.6260711503505583	0.5963386133471825	0.644118410802389	0.7031939755907557	0.6770968579589717	0.7213710724487146	0.863801609971436	0.8734095040249286	0.8183588678265385	0.8145936120488185	0.8719813035575176	0.8428979485847832	0.6782653856141262	0.6469748117372112	0.8252401973513374	0.9163853544533888	0.8560114256037393	0.823682160477798	0.7339652038431577	0.6964424824720852	0.8639314463775642	0.9022331861854064	0.859127499350818	0.7805764736432096	0.608673071929369	0.6837185146715139	0.7646065956894313	0.7827836925473903	0.8766554141781355	0.8813295247987536	0.877304596208777	0.8775642690210335	0.8750973773045962	0.8532848610750454	0.8401713840560894	0.8505582965463516	0.7626590495975072	0.7422747338353675	0.6900804985717995	0.7409763697740847	0.7381199688392626	0.8223837964165152	0.7701895611529472	0.7938197870682939	0.7860296027005973	0.7879771487925215	0.7987535705011686
B18	0.9036613866528175	0.910932225396001	0.9245650480394703	0.9213191378862633	0.9113217346143859	0.9083354972734354	0.89366398338094	0.9008049857179953	0.8679563749675409	0.860555699818229	0.8597766813814594	0.7930407686315243	0.7112438327707089	0.7465593352376007	0.6347701895611529	0.569981822903142	0.0	0.5681641132173462	0.5884185925733576	0.6606076343806804	0.6377564269021033	0.7156582705790704	0.8571799532588938	0.8771747598026487	0.9259932485068814	0.9240457024149572	0.9306673591274993	0.918852246169826	0.9210594650740067	0.9058686055569982	0.8830173980784212	0.9078161516489224	0.8818488704232667	0.8802908335497274	0.883406907296806	0.8548428979485848	0.8509478057647364	0.8844455985458323	0.799013243313425	0.6985198649701376	0.7012464294988314	0.6641132173461438	0.6643728901584004	0.6580109062581148	0.7546091924175539	0.9172942092962867	0.9178135549207997	0.9253440664762399	0.9284601402233186	0.9074266424305375	0.9079459880550507	0.9113217346143859	0.8669176837185146	0.8821085432355232	0.8708127759023631	0.8091404829914308	0.7864191119189821	0.7431835886782654	0.7470786808621137	0.6564528693845755	0.5894572838223838	0.6294468969098935	0.6175019475460919	0.6578810698519865	0.6399636458062841	0.7029343027784991	0.8232926512594131	0.8457543495196053	0.8032978447156582	0.7887561672292911	0.9191119189820826	0.8967800571280187	0.7152687613606855	0.6276291872240977	0.7736951441184108	0.8954816930667359	0.9097636977408465	0.8806803427681121	0.7704492339652038	0.6632043625032459	0.8200467411062062	0.8575694624772786	0.90950402492859	0.8400415476499611	0.6516489223578291	0.6580109062581148	0.7304596208776941	0.773305634900026	0.9169047000779018	0.9233965203843157	0.9236561931965723	0.9226175019475461	0.9205401194494937	0.9021033497792781	0.8926252921319138	0.9097636977408465	0.7921319137886264	0.7255258374448196	0.6691768371851468	0.7134510516748896	0.7240976369774085	0.7953778239418333	0.7272137107244872	0.7752531809919502	0.7366917683718515	0.7635679044404051	0.7751233445858219
B19	0.8782134510516749	0.8375746559335238	0.8413399117112438	0.8410802388989873	0.8258893793819787	0.8227733056349	0.8109581926772267	0.8149831212672033	0.8837964165151908	0.817190340171384	0.8588678265385614	0.7849909114515711	0.7400675149311867	0.7570760841339912	0.6410023370553103	0.5994546870942612	0.5681641132173462	0.0	0.5601142560373928	0.6364580628408205	0.6154245650480394	0.6964424824720852	0.8477018956115294	0.8670475201246429	0.8440664762399377	0.8403012204622176	0.8469228771747598	0.8305634900025968	0.8341989093741885	0.8830173980784212	0.8158919761101012	0.8235523240716697	0.9044404050895871	0.8854842897948585	0.8739288496494417	0.8223837964165152	0.8319916904700078	0.8944430018177096	0.8168008309529993	0.7444819527395482	0.740197351337315	0.6972215009088548	0.7111139963645806	0.6608673071929368	0.7475980264866269	0.8399117112438328	0.8364061282783692	0.8393923656193196	0.8428979485847832	0.8218644507920021	0.8147234484549468	0.826019215788107	0.859127499350818	0.8870423266683978	0.8702934302778499	0.8223837964165152	0.8273175798493898	0.7801869644248247	0.773305634900026	0.6955336276291872	0.6243832770708907	0.6620358348480914	0.6047779797455206	0.6564528693845755	0.615164892235783	0.6373669176837186	0.8049857179953259	0.8370553103090106	0.7934302778499092	0.7703193975590755	0.8347182549987017	0.8238119968839263	0.7812256556738509	0.6574915606336017	0.7749935081796936	0.8801609971435991	0.8190080498571799	0.8393923656193196	0.7974552064398858	0.6918982082575954	0.7853804206699558	0.845624513113477	0.8196572318878214	0.8145936120488185	0.6733316021812517	0.6587899246948844	0.6972215009088548	0.7270838743183589	0.8422487665541418	0.8438068034276811	0.8367956374967541	0.8293949623474423	0.8347182549987017	0.841859257335757	0.8538042066995586	0.8521163334198909	0.8014801350298624	0.7678525058426383	0.6987795377823942	0.7281225655673851	0.691249026226954	0.7939496234744222	0.7174759802648663	0.7351337314983122	0.7185146715138925	0.7413658789924695	0.7488963905479097
B20	0.8845754349519606	0.890418073227733	0.9092443521163334	0.9022331861854064	0.8995066216567126	0.901584004154765	0.8800311607374708	0.8966502207218904	0.8757465593352376	0.8597766813814594	0.8635419371591795	0.8106985198649701	0.762139703972994	0.7517527914827318	0.670215528434173	0.6433393923656193	0.5884185925733576	0.5601142560373928	0.0	0.6014022331861854	0.6173721111399636	0.6560633601661906	0.8284861075045443	0.8484809140482992	0.90950402492859	0.9065177875876396	0.9137886263308231	0.9101532069592314	0.9078161516489224	0.9023630225915347	0.8808101791742404	0.9011944949363802	0.8961308750973773	0.8924954557257855	0.8858737990132434	0.8700337574655933	0.860555699818229	0.8947026746299662	0.8193975590755648	0.7359127499350818	0.7553882108543235	0.6841080238898988	0.6874837704492339	0.6355492079979226	0.7122825240197351	0.8957413658789924	0.8983380940015581	0.9037912230589458	0.9087250064918203	0.8952220202544794	0.8871721630745261	0.8998961308750973	0.8689950662165671	0.8893793819787068	0.8809400155803687	0.8366658010906258	0.8201765775123344	0.8005712801869644	0.7862892755128538	0.695403791223059	0.6381459361204882	0.6433393923656193	0.6141262009867566	0.6413918462736952	0.6117891456764477	0.6642430537522721	0.7820046741106206	0.8016099714359907	0.7812256556738509	0.7617501947546091	0.904829914307972	0.8952220202544794	0.7703193975590755	0.663723708127759	0.7491560633601662	0.8682160477797974	0.8945728382238379	0.8791223058945729	0.8060244092443521	0.6820306413918463	0.7701895611529472	0.8256297065697221	0.8926252921319138	0.8493897688911971	0.6800830952999221	0.669306673591275	0.6916385354453388	0.7312386393144638	0.9002856400934822	0.9108023889898728	0.9079459880550507	0.9114515710205141	0.9092443521163334	0.9071669696182809	0.8884705271358089	0.8970397299402753	0.8057647364320956	0.7603219942871982	0.6774863671773566	0.7063100493378344	0.6737211113996364	0.7382498052453909	0.688392625292132	0.7272137107244872	0.6806024409244352	0.7113736691768372	0.722020254479356
B21	0.9402752531809919	0.950532329265126	0.9576733316021813	0.956634640353155	0.9527395481693067	0.9420929628667879	0.9274214489742924	0.9378083614645547	0.8856141262009868	0.9057387691508699	0.8923656193196572	0.8244611789145676	0.7864191119189821	0.8374448195273955	0.7109841599584523	0.7226694365099974	0.6606076343806804	0.6364580628408205	0.6014022331861854	0.0	0.5646585302518826	0.6107504544274215	0.7975850428460141	0.8242015061023111	0.959880550506362	0.9568943131654116	0.9615684237860296	0.9535185666060764	0.9550766034796156	0.9402752531809919	0.9220981563230329	0.9467670734874059	0.9201506102311088	0.9167748636717735	0.9122305894572839	0.9023630225915347	0.8954816930667359	0.9218384835107765	0.8625032459101533	0.7643469228771748	0.7804466372370813	0.7395481693066736	0.6857958971695663	0.6377564269021033	0.7139703972994027	0.9567644767592833	0.9559854583225136	0.9605297325370034	0.962217605816671	0.9448195273954817	0.9474162555180473	0.9470267462996624	0.9027525318099195	0.9176837185146716	0.9041807322773305	0.8384835107764217	0.815762139703973	0.8005712801869644	0.8036873539340431	0.7273435471306154	0.6890418073227733	0.7129317060503765	0.6219163853544534	0.5376525577772008	0.5588158919761101	0.6258114775383017	0.7311088029083355	0.750454427421449	0.7376006232147494	0.7377304596208777	0.9615684237860296	0.9083354972734354	0.7910932225396001	0.6859257335756946	0.6986497013762659	0.8438068034276811	0.9432614905219423	0.9083354972734354	0.7969358608153726	0.6482731757984939	0.743443261490522	0.8019994806543755	0.9461178914567645	0.8845754349519606	0.7150090885484289	0.6599584523500389	0.6873539340431057	0.7259153466632043	0.9553362762918722	0.9597507141002337	0.9587120228512075	0.9597507141002337	0.9555959491041288	0.9415736172422747	0.9248247208517268	0.939366398338094	0.8231628148532849	0.7312386393144638	0.6670994546870943	0.710334977927811	0.6934562451311348	0.7282524019735134	0.7022851207478576	0.7259153466632043	0.6625551804726045	0.6877434432614905	0.7157881069851987
B22	0.9031420410283043	0.9146974811737211	0.9240457024149572	0.9256037392884965	0.9210594650740067	0.9198909374188522	0.9014541677486367	0.9148273175798494	0.8918462736951441	0.8911970916645027	0.8854842897948585	0.8290054531290574	0.7892755128538043	0.8199169047000779	0.7178654894832511	0.6928070631004933	0.6377564269021033	0.6154245650480394	0.6173721111399636	0.5646585302518826	0.0	0.5907556478836666	0.8065437548688652	0.828356271098416	0.924435211633342	0.9220981563230329	0.9306673591274993	0.9223578291352895	0.9285899766294469	0.9204102830433654	0.9026226954037913	0.9220981563230329	0.8975590755647883	0.9078161516489224	0.905349259932485	0.8783432874578032	0.878732796676188	0.9144378083614646	0.8500389509218385	0.7721371072448715	0.764476759283303	0.7246169826019215	0.6747598026486626	0.6202285120747858	0.7074785769929889	0.9184627369514412	0.9202804466372371	0.9249545572578551	0.9294988314723448	0.9207997922617502	0.9158660088288756	0.9223578291352895	0.8958712022851207	0.9043105686834588	0.8975590755647883	0.8657491560633601	0.8526356790444041	0.8332900545312906	0.8314723448454947	0.7586341210075305	0.6837185146715139	0.7238379641651519	0.6691768371851468	0.5719293689950662	0.5655673850947806	0.5797195533627629	0.7381199688392626	0.7679823422487666	0.7176058166709945	0.704752012464295	0.923526356790444	0.9163853544533888	0.8075824461178914	0.6524279407945988	0.6547649961049078	0.8248506881329525	0.9122305894572839	0.8911970916645027	0.8145936120488185	0.6411321734614386	0.747208517268242	0.8082316281485329	0.9113217346143859	0.8730199948065438	0.7116333419890938	0.6537263048558816	0.6680083095299922	0.7048818488704233	0.9196312646065957	0.9228771747598027	0.924435211633342	0.926772266943651	0.9279407945988055	0.9240457024149572	0.9136587899246948	0.9144378083614646	0.841859257335757	0.7505842638275773	0.6670994546870943	0.6896909893534147	0.6846273695144118	0.7635679044404051	0.642690210334978	0.7122825240197351	0.6708647104648143	0.7073487405868606	0.7064398857439627
B23	0.9331342508439366	0.945468709426123	0.9583225136328226	0.9584523500389509	0.9546870942612309	0.9529992209815632	0.9378083614645547	0.94494936380161	0.9271617761620359	0.924435211633342	0.9279407945988055	0.8892495455725785	0.8487405868605556	0.8837964165151908	0.8010906258114775	0.7917424045702415	0.7156582705790704	0.6964424824720852	0.6560633601661906	0.6107504544274215	0.5907556478836666	0.0	0.6595689431316542	0.695923136847572	0.9606595689431316	0.9594910412879771	0.9674110620618022	0.9611789145676448	0.9628667878473124	0.9506621656712542	0.9420929628667879	0.9518306933264087	0.9423526356790444	0.9435211633341989	0.9446896909893534	0.9341729420929629	0.9261230849130097	0.9413139444300181	0.8928849649441704	0.8179693586081537	0.8318618540638795	0.7768112178654895	0.7256556738509478	0.6276291872240977	0.7076084133991171	0.951960529732537	0.9557257855102571	0.9579330044144378	0.9626071150350558	0.9518306933264087	0.9492339652038432	0.9498831472344845	0.9315762139703972	0.9402752531809919	0.9358608153726304	0.901584004154765	0.8817190340171384	0.8723708127759023	0.862373409504025	0.7901843676967022	0.7600623214749416	0.777979745520644	0.729031420410283	0.6476239937678525	0.6782653856141262	0.5664762399376785	0.5773824980524539	0.6265904959750714	0.6167229291093222	0.6349000259672812	0.9571539859776681	0.9528693845754349	0.8686055569981823	0.7651259413139444	0.5895871202285121	0.7013762659049597	0.9485847831732017	0.9313165411581408	0.8566606076343807	0.6569722150090885	0.6121786548948325	0.6764476759283303	0.9484549467670735	0.9169047000779018	0.7756426902103349	0.6595689431316542	0.5991950142820047	0.6332121526876137	0.9549467670734874	0.962217605816671	0.9605297325370034	0.9655933523760062	0.9594910412879771	0.9559854583225136	0.9485847831732017	0.9520903661386653	0.8784731238639314	0.8029083354972735	0.7312386393144638	0.7451311347701896	0.7218904180732277	0.7156582705790704	0.6424305375227214	0.6398338094001558	0.6078940534925993	0.6360685536224358	0.6299662425344067
B24	0.9733835367437029	0.9815632303297844	0.9845494676707349	0.9855881589197611	0.9840301220462218	0.9788366658010906	0.9745520643988574	0.9732537003375746	0.9666320436250324	0.9637756426902103	0.9709166450272656	0.950532329265126	0.9284601402233186	0.9457283822383796	0.8956115294728642	0.892235782913529	0.8571799532588938	0.8477018956115294	0.8284861075045443	0.7975850428460141	0.8065437548688652	0.6595689431316542	0.0	0.3336795637496754	0.9896130875097378	0.9853284861075046	0.9876655414178136	0.9822124123604259	0.98415995845235	0.978576992988834	0.9763697740846533	0.9798753570501169	0.9739028823682161	0.9722150090885484	0.9789665022072189	0.9680602440924435	0.9591015320695924	0.9750714100233705	0.9433913269280706	0.9061282783692547	0.9087250064918203	0.888989872760322	0.880550506361984	0.7951181511295767	0.8069332640872501	0.9851986497013763	0.9859776681381459	0.987405868605557	0.9880550506361984	0.9803947026746299	0.9806543754868865	0.9819527395481693	0.9670215528434173	0.9702674629966243	0.9674110620618022	0.9585821864450792	0.9427421448974292	0.9409244352116334	0.9289794858478317	0.8961308750973773	0.8788626330823163	0.8831472344845495	0.8622435730978967	0.805505063619839	0.8329005453129057	0.7394183329005453	0.5899766294468969	0.5837444819527395	0.6349000259672812	0.557387691508699	0.9902622695403791	0.9861075045442742	0.9523500389509219	0.9078161516489224	0.5912749935081797	0.416515190859517	0.9792261750194755	0.9685795897169567	0.915086990392106	0.796156842378603	0.5812775902363022	0.5101272396780057	0.9767592833030382	0.9570241495715398	0.886652817450013	0.8042066995585562	0.6864450792002077	0.6516489223578291	0.9836406128278369	0.9870163593871721	0.9858478317320176	0.9868865229810438	0.9845494676707349	0.9796156842378603	0.979485847831732	0.9787068293949623	0.9405349259932485	0.8944430018177096	0.8583484809140483	0.8612048818488705	0.8238119968839263	0.7670734874058686	0.7622695403791223	0.6860555699818229	0.6980005193456245	0.7035834848091405	0.6404829914307972
