Source,Target,Type,Id,Label,timeset,Weight,att1
1,195,Undirected,0,+,,0.740383,+
2,22,Undirected,1,+,,0.8042,+
2,72,Undirected,2,+,,0.825089,+
2,81,Undirected,3,+,,0.753686,+
2,94,Undirected,4,+,,0.831256,+
2,114,Undirected,5,+,,0.735566,+
2,137,Undirected,6,+,,0.721869,+
2,151,Undirected,7,+,,0.737422,+
2,155,Undirected,8,+,,0.85464,+
2,168,Undirected,9,+,,0.821213,+
2,200,Undirected,10,+,,0.812744,+
2,219,Undirected,11,+,,0.82698,+
2,223,Undirected,12,+,,0.762949,+
2,243,Undirected,13,+,,0.847707,+
2,262,Undirected,14,+,,0.76404,+
2,265,Undirected,15,+,,0.791297,+
2,268,Undirected,16,+,,0.869536,+
2,271,Undirected,17,+,,0.843889,+
2,276,Undirected,18,+,,0.733947,+
2,281,Undirected,19,+,,0.815194,+
2,289,Undirected,20,+,,0.877683,+
2,318,Undirected,21,+,,0.949453,+
2,321,Undirected,22,+,,0.739776,+
2,326,Undirected,23,+,,0.793216,+
2,330,Undirected,24,+,,0.922374,+
2,372,Undirected,25,+,,0.739641,+
2,381,Undirected,26,+,,0.780398,+
2,386,Undirected,27,+,,0.818125,+
2,404,Undirected,28,+,,0.803425,+
2,418,Undirected,29,+,,0.866272,+
2,437,Undirected,30,+,,0.846974,+
2,439,Undirected,31,+,,0.738897,+
2,461,Undirected,32,+,,0.927405,+
3,72,Undirected,33,+,,0.748205,+
3,265,Undirected,34,+,,0.742411,+
3,268,Undirected,35,+,,0.754053,+
3,439,Undirected,36,+,,0.769289,+
4,285,Undirected,37,+,,0.768119,+
4,470,Undirected,38,+,,0.72915,+
5,317,Undirected,39,+,,0.793898,+
5,434,Undirected,40,+,,0.761125,+
5,442,Undirected,41,+,,0.735777,+
6,26,Undirected,42,+,,0.725134,+
6,32,Undirected,43,+,,0.746311,+
6,36,Undirected,44,+,,0.87469,+
6,48,Undirected,45,+,,0.811077,+
6,55,Undirected,46,+,,0.805687,+
6,122,Undirected,47,+,,0.798931,+
6,135,Undirected,48,+,,0.76846,+
6,140,Undirected,49,+,,0.884339,+
6,146,Undirected,50,+,,0.871074,+
6,154,Undirected,51,+,,0.794673,+
6,181,Undirected,52,+,,0.799236,+
6,197,Undirected,53,+,,0.754995,+
6,208,Undirected,54,+,,0.845029,+
6,213,Undirected,55,+,,0.752037,+
6,217,Undirected,56,+,,0.787574,+
6,234,Undirected,57,+,,0.721372,+
6,293,Undirected,58,+,,0.749961,+
6,295,Undirected,59,+,,0.936679,+
6,332,Undirected,60,+,,0.7505,+
6,357,Undirected,61,+,,0.721565,+
6,361,Undirected,62,+,,0.841254,+
6,369,Undirected,63,+,,0.783518,+
6,370,Undirected,64,+,,0.780319,+
6,371,Undirected,65,+,,0.725759,+
6,390,Undirected,66,+,,0.893518,+
6,403,Undirected,67,+,,0.778553,+
6,405,Undirected,68,+,,0.843222,+
6,410,Undirected,69,+,,0.740068,+
6,421,Undirected,70,+,,0.800909,+
6,431,Undirected,71,+,,0.79122,+
6,438,Undirected,72,+,,0.78657,+
6,451,Undirected,73,+,,0.872917,+
6,455,Undirected,74,+,,0.744493,+
6,457,Undirected,75,+,,0.827198,+
7,228,Undirected,76,+,,0.739381,+
7,358,Undirected,77,+,,0.780556,+
7,459,Undirected,78,+,,0.769719,+
8,459,Undirected,79,+,,0.730687,+
9,26,Undirected,80,+,,0.866835,+
9,32,Undirected,81,+,,0.761376,+
9,35,Undirected,82,+,,0.788709,+
9,36,Undirected,83,+,,0.790724,+
9,122,Undirected,84,+,,0.809796,+
9,135,Undirected,85,+,,0.799027,+
9,140,Undirected,86,+,,0.757119,+
9,172,Undirected,87,+,,0.73355,+
9,173,Undirected,88,+,,0.760973,+
9,178,Undirected,89,+,,0.79539,+
9,181,Undirected,90,+,,0.805605,+
9,197,Undirected,91,+,,0.811536,+
9,208,Undirected,92,+,,0.785624,+
9,213,Undirected,93,+,,0.803624,+
9,234,Undirected,94,+,,0.738075,+
9,293,Undirected,95,+,,0.72771,+
9,317,Undirected,96,+,,0.857238,+
9,325,Undirected,97,+,,0.785697,+
9,338,Undirected,98,+,,0.837663,+
9,357,Undirected,99,+,,0.828972,+
9,377,Undirected,100,+,,0.883519,+
9,397,Undirected,101,+,,0.807292,+
9,405,Undirected,102,+,,0.721055,+
9,407,Undirected,103,+,,0.749144,+
9,421,Undirected,104,+,,0.829038,+
9,433,Undirected,105,+,,0.730491,+
9,435,Undirected,106,+,,0.797268,+
9,438,Undirected,107,+,,0.803424,+
9,457,Undirected,108,+,,0.803945,+
9,473,Undirected,109,+,,0.801842,+
10,59,Undirected,110,+,,0.730909,+
10,331,Undirected,111,+,,0.798615,+
10,434,Undirected,112,+,,0.795875,+
10,442,Undirected,113,+,,0.737919,+
11,41,Undirected,114,+,,0.787329,+
11,92,Undirected,115,+,,0.765564,+
11,149,Undirected,116,+,,0.841615,+
11,167,Undirected,117,+,,0.730822,+
11,211,Undirected,118,+,,0.885596,+
11,244,Undirected,119,+,,0.843675,+
11,299,Undirected,120,+,,0.7334,+
11,310,Undirected,121,+,,0.799167,+
11,415,Undirected,122,+,,0.724049,+
12,22,Undirected,123,+,,0.857789,+
12,46,Undirected,124,+,,0.720707,+
12,72,Undirected,125,+,,0.854202,+
12,103,Undirected,126,+,,0.765056,+
12,114,Undirected,127,+,,0.737685,+
12,155,Undirected,128,+,,0.845235,+
12,163,Undirected,129,+,,0.791602,+
12,168,Undirected,130,+,,0.752242,+
12,200,Undirected,131,+,,0.733332,+
12,239,Undirected,132,+,,0.817549,+
12,243,Undirected,133,+,,0.756099,+
12,265,Undirected,134,+,,0.809435,+
12,268,Undirected,135,+,,0.81174,+
12,271,Undirected,136,+,,0.842353,+
12,276,Undirected,137,+,,0.771187,+
12,289,Undirected,138,+,,0.734596,+
12,327,Undirected,139,+,,0.734764,+
12,330,Undirected,140,+,,0.751822,+
12,381,Undirected,141,+,,0.768696,+
12,389,Undirected,142,+,,0.753872,+
12,404,Undirected,143,+,,0.745735,+
12,427,Undirected,144,+,,0.753802,+
12,439,Undirected,145,+,,0.741754,+
12,468,Undirected,146,+,,0.800466,+
13,178,Undirected,147,+,,0.821483,+
13,197,Undirected,148,+,,0.742409,+
13,341,Undirected,149,+,,0.752694,+
13,377,Undirected,150,+,,0.722713,+
13,397,Undirected,151,+,,0.733663,+
13,407,Undirected,152,+,,0.798069,+
13,457,Undirected,153,+,,0.774274,+
14,21,Undirected,154,+,,0.795203,+
14,77,Undirected,155,+,,0.798159,+
14,191,Undirected,156,+,,0.72547,+
14,252,Undirected,157,+,,0.814621,+
14,269,Undirected,158,+,,0.737101,+
14,315,Undirected,159,+,,0.785691,+
15,25,Undirected,160,+,,0.840025,+
15,81,Undirected,161,+,,0.733602,+
15,308,Undirected,162,+,,0.856526,+
15,349,Undirected,163,+,,0.792041,+
15,359,Undirected,164,+,,0.775989,+
16,40,Undirected,165,+,,0.734674,+
16,242,Undirected,166,+,,0.720757,+
17,19,Undirected,167,+,,0.813157,+
18,258,Undirected,168,+,,0.754091,+
20,34,Undirected,169,+,,0.761415,+
20,45,Undirected,170,+,,0.819716,+
20,46,Undirected,171,-,,0.748209,-
20,96,Undirected,172,-,,0.761639,-
20,97,Undirected,173,-,,0.821386,-
20,118,Undirected,174,-,,0.821262,-
20,164,Undirected,175,+,,0.816378,+
20,185,Undirected,176,-,,0.797847,-
20,218,Undirected,177,-,,0.758799,-
20,220,Undirected,178,-,,0.748886,-
20,257,Undirected,179,+,,0.759439,+
20,264,Undirected,180,-,,0.736804,-
20,282,Undirected,181,+,,0.735549,+
20,324,Undirected,182,-,,0.820512,-
20,356,Undirected,183,+,,0.738162,+
20,371,Undirected,184,+,,0.82173,+
20,422,Undirected,185,+,,0.789039,+
20,429,Undirected,186,-,,0.763662,-
20,447,Undirected,187,-,,0.730888,-
20,450,Undirected,188,+,,0.756746,+
20,472,Undirected,189,+,,0.882792,+
21,77,Undirected,190,+,,0.839365,+
21,142,Undirected,191,+,,0.739856,+
21,191,Undirected,192,+,,0.722086,+
21,252,Undirected,193,+,,0.744787,+
21,379,Undirected,194,+,,0.898329,+
22,43,Undirected,195,+,,0.724806,+
22,46,Undirected,196,+,,0.773602,+
22,72,Undirected,197,+,,0.89489,+
22,103,Undirected,198,+,,0.780188,+
22,114,Undirected,199,+,,0.861362,+
22,155,Undirected,200,+,,0.903095,+
22,163,Undirected,201,+,,0.834822,+
22,168,Undirected,202,+,,0.785366,+
22,200,Undirected,203,+,,0.769288,+
22,215,Undirected,204,-,,0.742881,-
22,223,Undirected,205,+,,0.728583,+
22,239,Undirected,206,+,,0.803362,+
22,243,Undirected,207,+,,0.842254,+
22,265,Undirected,208,+,,0.829101,+
22,268,Undirected,209,+,,0.864406,+
22,271,Undirected,210,+,,0.899038,+
22,276,Undirected,211,+,,0.840163,+
22,281,Undirected,212,+,,0.781811,+
22,289,Undirected,213,+,,0.817657,+
22,318,Undirected,214,+,,0.846925,+
22,326,Undirected,215,+,,0.738646,+
22,330,Undirected,216,+,,0.774615,+
22,381,Undirected,217,+,,0.843366,+
22,386,Undirected,218,+,,0.74131,+
22,389,Undirected,219,+,,0.786145,+
22,404,Undirected,220,+,,0.836785,+
22,418,Undirected,221,+,,0.78223,+
22,429,Undirected,222,+,,0.773184,+
22,437,Undirected,223,+,,0.746194,+
22,439,Undirected,224,+,,0.745649,+
22,461,Undirected,225,+,,0.735885,+
22,468,Undirected,226,+,,0.750359,+
22,471,Undirected,227,+,,0.755099,+
23,296,Undirected,228,+,,0.799388,+
23,352,Undirected,229,+,,0.741984,+
23,388,Undirected,230,+,,0.739924,+
23,470,Undirected,231,+,,0.727982,+
24,93,Undirected,232,+,,0.890236,+
24,269,Undirected,233,+,,0.796133,+
24,448,Undirected,234,+,,0.75383,+
25,81,Undirected,235,+,,0.791942,+
25,137,Undirected,236,+,,0.760042,+
25,151,Undirected,237,+,,0.818357,+
25,219,Undirected,238,+,,0.740293,+
25,260,Undirected,239,+,,0.765596,+
25,262,Undirected,240,+,,0.759797,+
25,308,Undirected,241,+,,0.84334,+
25,318,Undirected,242,+,,0.740287,+
25,322,Undirected,243,+,,0.725605,+
25,349,Undirected,244,+,,0.785273,+
25,359,Undirected,245,+,,0.859127,+
25,372,Undirected,246,+,,0.820028,+
25,386,Undirected,247,+,,0.735759,+
25,418,Undirected,248,+,,0.797637,+
25,461,Undirected,249,+,,0.726701,+
26,32,Undirected,250,+,,0.72486,+
26,35,Undirected,251,+,,0.759743,+
26,36,Undirected,252,+,,0.740743,+
26,48,Undirected,253,+,,0.734694,+
26,122,Undirected,254,+,,0.791742,+
26,135,Undirected,255,+,,0.830434,+
26,140,Undirected,256,+,,0.786497,+
26,173,Undirected,257,+,,0.798227,+
26,178,Undirected,258,+,,0.765161,+
26,181,Undirected,259,+,,0.824329,+
26,197,Undirected,260,+,,0.820711,+
26,208,Undirected,261,+,,0.796933,+
26,213,Undirected,262,+,,0.848397,+
26,234,Undirected,263,+,,0.728625,+
26,293,Undirected,264,+,,0.727262,+
26,317,Undirected,265,+,,0.745219,+
26,325,Undirected,266,+,,0.729635,+
26,338,Undirected,267,+,,0.872023,+
26,357,Undirected,268,+,,0.802366,+
26,377,Undirected,269,+,,0.861568,+
26,397,Undirected,270,+,,0.807205,+
26,421,Undirected,271,+,,0.751432,+
26,435,Undirected,272,+,,0.811423,+
26,438,Undirected,273,+,,0.747692,+
26,457,Undirected,274,+,,0.801355,+
26,473,Undirected,275,+,,0.816027,+
27,363,Undirected,276,+,,0.80174,+
28,98,Undirected,277,+,,0.927902,+
28,108,Undirected,278,+,,0.798098,+
28,235,Undirected,279,+,,0.852452,+
28,236,Undirected,280,+,,0.735147,+
28,241,Undirected,281,+,,0.733715,+
28,425,Undirected,282,+,,0.788854,+
29,175,Undirected,283,+,,0.768746,+
29,462,Undirected,284,+,,0.851204,+
30,64,Undirected,285,+,,0.750406,+
31,97,Undirected,286,+,,0.833332,+
31,164,Undirected,287,-,,0.73168,-
31,220,Undirected,288,+,,0.756115,+
31,324,Undirected,289,+,,0.778133,+
31,389,Undirected,290,+,,0.72701,+
31,429,Undirected,291,+,,0.726615,+
31,447,Undirected,292,+,,0.724681,+
31,471,Undirected,293,+,,0.793389,+
32,35,Undirected,294,+,,0.779023,+
32,36,Undirected,295,+,,0.894797,+
32,55,Undirected,296,+,,0.802362,+
32,122,Undirected,297,+,,0.788347,+
32,124,Undirected,298,+,,0.729411,+
32,135,Undirected,299,+,,0.85418,+
32,140,Undirected,300,+,,0.798899,+
32,146,Undirected,301,+,,0.840339,+
32,165,Undirected,302,+,,0.793409,+
32,177,Undirected,303,+,,0.78956,+
32,181,Undirected,304,+,,0.849294,+
32,187,Undirected,305,+,,0.765008,+
32,194,Undirected,306,+,,0.809782,+
32,197,Undirected,307,+,,0.738536,+
32,208,Undirected,308,+,,0.800823,+
32,213,Undirected,309,+,,0.817644,+
32,217,Undirected,310,+,,0.846911,+
32,221,Undirected,311,+,,0.738902,+
32,234,Undirected,312,+,,0.871721,+
32,259,Undirected,313,+,,0.816339,+
32,293,Undirected,314,+,,0.78783,+
32,295,Undirected,315,+,,0.79305,+
32,298,Undirected,316,+,,0.735071,+
32,316,Undirected,317,+,,0.769812,+
32,317,Undirected,318,+,,0.7356,+
32,332,Undirected,319,+,,0.76321,+
32,338,Undirected,320,+,,0.798525,+
32,357,Undirected,321,+,,0.812423,+
32,361,Undirected,322,+,,0.790819,+
32,369,Undirected,323,+,,0.749628,+
32,371,Undirected,324,+,,0.759488,+
32,377,Undirected,325,+,,0.737118,+
32,378,Undirected,326,+,,0.728033,+
32,390,Undirected,327,+,,0.720487,+
32,397,Undirected,328,+,,0.732791,+
32,405,Undirected,329,+,,0.813507,+
32,421,Undirected,330,+,,0.81838,+
32,431,Undirected,331,+,,0.742608,+
32,435,Undirected,332,+,,0.801268,+
32,451,Undirected,333,+,,0.784072,+
33,258,Undirected,334,+,,0.728575,+
34,45,Undirected,335,+,,0.874095,+
34,55,Undirected,336,+,,0.733206,+
34,56,Undirected,337,+,,0.723876,+
34,134,Undirected,338,+,,0.723856,+
34,146,Undirected,339,+,,0.74488,+
34,164,Undirected,340,+,,0.790379,+
34,165,Undirected,341,+,,0.722766,+
34,234,Undirected,342,+,,0.768625,+
34,247,Undirected,343,+,,0.742114,+
34,288,Undirected,344,+,,0.72422,+
34,356,Undirected,345,+,,0.745852,+
34,361,Undirected,346,+,,0.748618,+
34,371,Undirected,347,+,,0.845472,+
34,375,Undirected,348,+,,0.731263,+
34,405,Undirected,349,+,,0.740099,+
34,416,Undirected,350,+,,0.782516,+
34,422,Undirected,351,+,,0.767276,+
34,431,Undirected,352,+,,0.742999,+
34,450,Undirected,353,+,,0.807577,+
34,472,Undirected,354,+,,0.786117,+
35,36,Undirected,355,+,,0.729971,+
35,122,Undirected,356,+,,0.786573,+
35,135,Undirected,357,+,,0.807652,+
35,147,Undirected,358,+,,0.73166,+
35,178,Undirected,359,+,,0.720765,+
35,181,Undirected,360,+,,0.815417,+
35,187,Undirected,361,+,,0.729478,+
35,194,Undirected,362,+,,0.729533,+
35,197,Undirected,363,+,,0.7344,+
35,208,Undirected,364,+,,0.723857,+
35,213,Undirected,365,+,,0.816319,+
35,234,Undirected,366,+,,0.73657,+
35,317,Undirected,367,+,,0.773719,+
35,338,Undirected,368,+,,0.758299,+
35,357,Undirected,369,+,,0.781882,+
35,377,Undirected,370,+,,0.795862,+
35,397,Undirected,371,+,,0.745576,+
35,421,Undirected,372,+,,0.838595,+
35,435,Undirected,373,+,,0.781349,+
36,48,Undirected,374,+,,0.733492,+
36,49,Undirected,375,+,,0.734279,+
36,55,Undirected,376,+,,0.866027,+
36,56,Undirected,377,+,,0.730665,+
36,76,Undirected,378,+,,0.772689,+
36,122,Undirected,379,+,,0.842313,+
36,135,Undirected,380,+,,0.811408,+
36,140,Undirected,381,+,,0.90892,+
36,141,Undirected,382,+,,0.742447,+
36,146,Undirected,383,+,,0.923957,+
36,154,Undirected,384,+,,0.786542,+
36,165,Undirected,385,+,,0.78418,+
36,172,Undirected,386,+,,0.765117,+
36,177,Undirected,387,+,,0.735459,+
36,181,Undirected,388,+,,0.84583,+
36,194,Undirected,389,+,,0.788633,+
36,197,Undirected,390,+,,0.766136,+
36,201,Undirected,391,+,,0.756737,+
36,208,Undirected,392,+,,0.861044,+
36,213,Undirected,393,+,,0.78941,+
36,217,Undirected,394,+,,0.853814,+
36,221,Undirected,395,+,,0.848165,+
36,222,Undirected,396,+,,0.733292,+
36,234,Undirected,397,+,,0.836153,+
36,247,Undirected,398,+,,0.730644,+
36,259,Undirected,399,+,,0.753457,+
36,272,Undirected,400,+,,0.759903,+
36,290,Undirected,401,+,,0.773499,+
36,293,Undirected,402,+,,0.792631,+
36,295,Undirected,403,+,,0.925196,+
36,298,Undirected,404,+,,0.72874,+
36,316,Undirected,405,+,,0.806769,+
36,317,Undirected,406,+,,0.724563,+
36,332,Undirected,407,+,,0.846987,+
36,338,Undirected,408,+,,0.82604,+
36,339,Undirected,409,+,,0.75106,+
36,356,Undirected,410,+,,0.744655,+
36,357,Undirected,411,+,,0.851935,+
36,361,Undirected,412,+,,0.907373,+
36,369,Undirected,413,+,,0.850241,+
36,370,Undirected,414,+,,0.845504,+
36,371,Undirected,415,+,,0.82089,+
36,378,Undirected,416,+,,0.795884,+
36,383,Undirected,417,+,,0.730461,+
36,390,Undirected,418,+,,0.864306,+
36,403,Undirected,419,+,,0.83515,+
36,405,Undirected,420,+,,0.924005,+
36,416,Undirected,421,+,,0.75073,+
36,421,Undirected,422,+,,0.866361,+
36,422,Undirected,423,+,,0.754517,+
36,431,Undirected,424,+,,0.853094,+
36,435,Undirected,425,+,,0.780139,+
36,438,Undirected,426,+,,0.833779,+
36,451,Undirected,427,+,,0.90086,+
36,455,Undirected,428,+,,0.792477,+
36,457,Undirected,429,+,,0.800377,+
37,313,Undirected,430,+,,0.741126,+
38,253,Undirected,431,+,,0.734931,+
39,46,Undirected,432,+,,0.73122,+
39,79,Undirected,433,+,,0.73023,+
39,104,Undirected,434,+,,0.735109,+
39,163,Undirected,435,+,,0.761284,+
39,220,Undirected,436,+,,0.759736,+
39,327,Undirected,437,+,,0.772579,+
39,364,Undirected,438,+,,0.753747,+
39,389,Undirected,439,+,,0.731269,+
39,468,Undirected,440,+,,0.761536,+
40,82,Undirected,441,+,,0.749353,+
40,227,Undirected,442,+,,0.735198,+
40,432,Undirected,443,+,,0.732482,+
41,92,Undirected,444,+,,0.803035,+
41,107,Undirected,445,+,,0.73582,+
41,139,Undirected,446,+,,0.723129,+
41,149,Undirected,447,+,,0.825261,+
41,167,Undirected,448,+,,0.785455,+
41,192,Undirected,449,+,,0.740802,+
41,211,Undirected,450,+,,0.794319,+
41,244,Undirected,451,+,,0.723587,+
41,299,Undirected,452,+,,0.768229,+
41,310,Undirected,453,+,,0.823611,+
41,400,Undirected,454,+,,0.732174,+
42,262,Undirected,455,+,,0.776072,+
42,318,Undirected,456,+,,0.730451,+
42,330,Undirected,457,+,,0.745054,+
42,386,Undirected,458,+,,0.731308,+
42,404,Undirected,459,+,,0.723651,+
42,418,Undirected,460,+,,0.765655,+
42,437,Undirected,461,+,,0.723403,+
43,114,Undirected,462,+,,0.763162,+
43,155,Undirected,463,+,,0.723815,+
43,237,Undirected,464,+,,0.721649,+
43,243,Undirected,465,+,,0.724572,+
43,359,Undirected,466,+,,0.75139,+
43,381,Undirected,467,+,,0.763753,+
43,386,Undirected,468,+,,0.731477,+
43,387,Undirected,469,+,,0.72863,+
43,404,Undirected,470,+,,0.747182,+
43,418,Undirected,471,+,,0.737427,+
43,427,Undirected,472,+,,0.741984,+
44,52,Undirected,473,+,,0.780711,+
44,76,Undirected,474,+,,0.754802,+
44,144,Undirected,475,+,,0.72115,+
44,146,Undirected,476,+,,0.724371,+
44,206,Undirected,477,+,,0.778106,+
44,295,Undirected,478,+,,0.751245,+
44,339,Undirected,479,+,,0.843628,+
44,343,Undirected,480,+,,0.726267,+
44,344,Undirected,481,+,,0.741057,+
44,360,Undirected,482,+,,0.764978,+
44,361,Undirected,483,+,,0.725528,+
44,370,Undirected,484,+,,0.753331,+
44,390,Undirected,485,+,,0.721419,+
44,403,Undirected,486,+,,0.768913,+
44,405,Undirected,487,+,,0.730595,+
44,455,Undirected,488,+,,0.879645,+
45,96,Undirected,489,-,,0.720066,-
45,97,Undirected,490,-,,0.758412,-
45,118,Undirected,491,-,,0.767322,-
45,164,Undirected,492,+,,0.86895,+
45,182,Undirected,493,+,,0.739518,+
45,185,Undirected,494,-,,0.735169,-
45,218,Undirected,495,-,,0.767989,-
45,247,Undirected,496,+,,0.728813,+
45,264,Undirected,497,-,,0.724285,-
45,288,Undirected,498,+,,0.761007,+
45,324,Undirected,499,-,,0.781521,-
45,350,Undirected,500,+,,0.767856,+
45,356,Undirected,501,+,,0.744646,+
45,371,Undirected,502,+,,0.799406,+
45,375,Undirected,503,+,,0.720952,+
45,416,Undirected,504,+,,0.740905,+
45,422,Undirected,505,+,,0.755286,+
45,430,Undirected,506,+,,0.808555,+
45,450,Undirected,507,+,,0.860871,+
45,472,Undirected,508,+,,0.79753,+
46,72,Undirected,509,+,,0.757543,+
46,75,Undirected,510,+,,0.766127,+
46,96,Undirected,511,+,,0.756414,+
46,97,Undirected,512,+,,0.797629,+
46,155,Undirected,513,+,,0.764254,+
46,163,Undirected,514,+,,0.844469,+
46,164,Undirected,515,-,,0.789465,-
46,185,Undirected,516,+,,0.729022,+
46,215,Undirected,517,-,,0.784499,-
46,216,Undirected,518,+,,0.720044,+
46,220,Undirected,519,+,,0.82384,+
46,224,Undirected,520,+,,0.771612,+
46,239,Undirected,521,+,,0.810729,+
46,257,Undirected,522,-,,0.815537,-
46,263,Undirected,523,-,,0.731888,-
46,264,Undirected,524,+,,0.814835,+
46,268,Undirected,525,+,,0.75221,+
46,271,Undirected,526,+,,0.783039,+
46,276,Undirected,527,+,,0.826801,+
46,284,Undirected,528,-,,0.817095,-
46,324,Undirected,529,+,,0.751434,+
46,327,Undirected,530,+,,0.798297,+
46,364,Undirected,531,+,,0.779176,+
46,389,Undirected,532,+,,0.824807,+
46,429,Undirected,533,+,,0.848251,+
46,445,Undirected,534,-,,0.727092,-
46,447,Undirected,535,+,,0.802681,+
46,468,Undirected,536,+,,0.76447,+
46,471,Undirected,537,+,,0.849296,+
46,472,Undirected,538,-,,0.782637,-
47,95,Undirected,539,+,,0.751705,+
47,413,Undirected,540,+,,0.771841,+
48,122,Undirected,541,+,,0.760437,+
48,154,Undirected,542,+,,0.735324,+
48,181,Undirected,543,+,,0.734707,+
48,197,Undirected,544,+,,0.745566,+
48,202,Undirected,545,+,,0.7692,+
48,208,Undirected,546,+,,0.723829,+
48,248,Undirected,547,+,,0.722335,+
48,295,Undirected,548,+,,0.745255,+
48,362,Undirected,549,+,,0.723097,+
48,438,Undirected,550,+,,0.822853,+
48,457,Undirected,551,+,,0.844341,+
48,460,Undirected,552,+,,0.728274,+
49,56,Undirected,553,+,,0.891086,+
49,134,Undirected,554,+,,0.8434,+
49,146,Undirected,555,+,,0.733851,+
49,165,Undirected,556,+,,0.796449,+
49,177,Undirected,557,+,,0.762383,+
49,194,Undirected,558,+,,0.753151,+
49,201,Undirected,559,+,,0.821727,+
49,217,Undirected,560,+,,0.778294,+
49,234,Undirected,561,+,,0.777906,+
49,247,Undirected,562,+,,0.920875,+
49,316,Undirected,563,+,,0.744339,+
49,332,Undirected,564,+,,0.724622,+
49,356,Undirected,565,+,,0.858689,+
49,361,Undirected,566,+,,0.770253,+
49,370,Undirected,567,+,,0.741772,+
49,371,Undirected,568,+,,0.788112,+
49,383,Undirected,569,+,,0.917716,+
49,405,Undirected,570,+,,0.779848,+
49,416,Undirected,571,+,,0.743425,+
49,431,Undirected,572,+,,0.733639,+
49,472,Undirected,573,+,,0.757685,+
50,419,Undirected,574,+,,0.770895,+
51,122,Undirected,575,+,,0.774073,+
52,144,Undirected,576,+,,0.766583,+
52,337,Undirected,577,+,,0.755614,+
52,343,Undirected,578,+,,0.776144,+
52,350,Undirected,579,+,,0.723657,+
52,455,Undirected,580,+,,0.74478,+
53,365,Undirected,581,+,,0.792371,+
54,111,Undirected,582,+,,0.848172,+
54,279,Undirected,583,+,,0.741456,+
55,76,Undirected,584,+,,0.73423,+
55,122,Undirected,585,+,,0.744635,+
55,140,Undirected,586,+,,0.840546,+
55,146,Undirected,587,+,,0.878546,+
55,165,Undirected,588,+,,0.744939,+
55,181,Undirected,589,+,,0.789107,+
55,194,Undirected,590,+,,0.732737,+
55,208,Undirected,591,+,,0.830757,+
55,217,Undirected,592,+,,0.810912,+
55,221,Undirected,593,+,,0.75319,+
55,222,Undirected,594,+,,0.720143,+
55,234,Undirected,595,+,,0.798432,+
55,259,Undirected,596,+,,0.722863,+
55,290,Undirected,597,+,,0.724925,+
55,293,Undirected,598,+,,0.810688,+
55,295,Undirected,599,+,,0.82837,+
55,316,Undirected,600,+,,0.773956,+
55,332,Undirected,601,+,,0.799109,+
55,338,Undirected,602,+,,0.763684,+
55,357,Undirected,603,+,,0.782502,+
55,361,Undirected,604,+,,0.840964,+
55,369,Undirected,605,+,,0.776738,+
55,370,Undirected,606,+,,0.784855,+
55,371,Undirected,607,+,,0.829775,+
55,378,Undirected,608,+,,0.742808,+
55,390,Undirected,609,+,,0.805293,+
55,403,Undirected,610,+,,0.795876,+
55,405,Undirected,611,+,,0.875455,+
55,416,Undirected,612,+,,0.72272,+
55,421,Undirected,613,+,,0.808382,+
55,422,Undirected,614,+,,0.744528,+
55,431,Undirected,615,+,,0.80221,+
55,435,Undirected,616,+,,0.736898,+
55,438,Undirected,617,+,,0.753125,+
55,451,Undirected,618,+,,0.849132,+
55,455,Undirected,619,+,,0.735207,+
55,457,Undirected,620,+,,0.734014,+
56,134,Undirected,621,+,,0.786021,+
56,146,Undirected,622,+,,0.771879,+
56,165,Undirected,623,+,,0.810156,+
56,177,Undirected,624,+,,0.746466,+
56,194,Undirected,625,+,,0.781042,+
56,201,Undirected,626,+,,0.758651,+
56,217,Undirected,627,+,,0.782156,+
56,234,Undirected,628,+,,0.775351,+
56,247,Undirected,629,+,,0.862118,+
56,295,Undirected,630,+,,0.721282,+
56,316,Undirected,631,+,,0.724983,+
56,356,Undirected,632,+,,0.823555,+
56,361,Undirected,633,+,,0.760892,+
56,370,Undirected,634,+,,0.747191,+
56,371,Undirected,635,+,,0.797383,+
56,383,Undirected,636,+,,0.854187,+
56,403,Undirected,637,+,,0.731321,+
56,405,Undirected,638,+,,0.78453,+
56,416,Undirected,639,+,,0.806185,+
56,431,Undirected,640,+,,0.745925,+
56,472,Undirected,641,+,,0.756388,+
57,136,Undirected,642,+,,0.741875,+
57,274,Undirected,643,+,,0.756109,+
58,116,Undirected,644,+,,0.855666,+
58,202,Undirected,645,+,,0.840863,+
58,419,Undirected,646,+,,0.758586,+
59,407,Undirected,647,+,,0.743953,+
59,434,Undirected,648,+,,0.738171,+
60,84,Undirected,649,+,,0.744876,+
61,270,Undirected,650,+,,0.870895,+
61,336,Undirected,651,+,,0.783272,+
62,447,Undirected,652,+,,0.721351,+
62,467,Undirected,653,+,,0.725766,+
63,241,Undirected,654,+,,0.756222,+
65,76,Undirected,655,+,,0.735492,+
65,86,Undirected,656,+,,0.721446,+
65,90,Undirected,657,+,,0.768768,+
65,141,Undirected,658,+,,0.722711,+
65,371,Undirected,659,+,,0.727207,+
66,125,Undirected,660,+,,0.730607,+
66,241,Undirected,661,+,,0.754842,+
66,392,Undirected,662,+,,0.783075,+
67,170,Undirected,663,+,,0.789009,+
68,215,Undirected,664,+,,0.741363,+
